pi,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.45,0.25,0.2029760059985008,0.3417448137965521,0.4552791802049494,0.0127185464634903,0.0160395640128267,0.0169397842054664,-0.2282104473881547,0.04901891223112
0.45,0.3,0.203441139715072,0.3369232691827047,0.4596355911022254,0.0128116976666139,0.0164667501623657,0.0172881656909216,-0.2142109472631839,0.0502216660156531
0.45,0.35,0.2045786053486635,0.3331679580104965,0.4622534366408405,0.0126255844282338,0.0171613893101413,0.0184992230596732,-0.2040824793801524,0.0528220016799559
0.45,0.4,0.2052251937015752,0.3288402899275184,0.4659345163709087,0.0127717275698599,0.0180822768565224,0.0188227312264265,-0.191746063484128,0.0549872849394713
0.45,0.45,0.2071862034491382,0.3231012246938258,0.4697125718570365,0.0130527801485966,0.0177349936847958,0.019014043873119,-0.176489877530615,0.0544840312427107
0.45,0.5,0.207968007998001,0.3152756810797306,0.476756310922271,0.0128853395863646,0.0180326989367167,0.0196309538939731,-0.1537950512371902,0.0556963517674067
0.45,0.55,0.2086608347913033,0.3083149212696828,0.4830242439390165,0.0127727517866334,0.0193247587255325,0.0203781172360076,-0.1336055986003492,0.0590276346870728
0.45,0.6,0.2096620844788812,0.2985581104723814,0.4917798050487396,0.0128386636591921,0.019301999503388,0.0206662466854041,-0.1053364158960233,0.0592702456921802
0.45,0.65,0.21130142464384,0.2885666083479125,0.5001319670082474,0.0132993090222719,0.0211139201646406,0.0232416991709925,-0.0770012496875776,0.0654695395002738
0.45,0.7,0.2111929517620602,0.2751799550112466,0.5136270932266923,0.0132590444719792,0.0218230865850358,0.0236811191832977,-0.0367328167958009,0.0673272923533695
0.45,0.75,0.2119800049987507,0.2564231442139457,0.5315968507873033,0.0130413611291142,0.0213702984118484,0.0237118573730524,0.0187505623594118,0.0664524541967492
0.45,0.8,0.2120232441889526,0.2306003499125229,0.5573764058985254,0.0132713491994071,0.0229743006395741,0.0256258030738395,0.0961757060734794,0.0715744043529878
0.45,0.85,0.2125656085978514,0.2010074981254692,0.5864268932766833,0.0133073572483707,0.0223881317613608,0.0252689872486186,0.1844118970257449,0.0700452507713403
0.45,0.9,0.2113264183954014,0.1558310422394396,0.632842539365158,0.0132940371743838,0.023422434675722,0.0265897762297845,0.3211804548862788,0.0734346455812285
0.45,0.95,0.2086713321669587,0.0914006498375408,0.6999280179955031,0.0129467254720986,0.0190952792484846,0.0229439712625272,0.5171267183204215,0.0611345297594964
0.5,0.05,0.1832064483879033,0.3606570857285699,0.456136465883528,0.012024511150475,0.0147891473860023,0.0154782709760132,-0.2651777055736119,0.0450565657480179
0.5,0.1,0.1846048487878032,0.359974506373407,0.4554206448387904,0.0122983359233426,0.0156050104105227,0.0162010266243866,-0.2645283679080237,0.047411047445432
